,Unnamed: 0,0
11793,18,Wipro Enterprises Limited
11794,19,Wipro Consumer Care And Lighting
11795,20,Lloyd Electric & Engineering Limited - Consumer Products Division
11796,21,Emami Limited
11797,22,Havmor Ice Cream Private Limited
11798,23,Safari Industries Limited
11799,24,Boat
11800,25,Bajaj Consumer Care
11801,26,Pe Electronics
11802,27,Crompton Greaves Consumer Electricals Limited
11803,28,Panasonic India Private Limited
11804,29,Hitachi Home & Life Solutions India Limited
11805,30,Livpure Private Limited
11806,31,Milk Mantra
11807,32,Indo Nissin Foods Limited
11808,33,Zomato Media Private Limited (incorporated In New Delhi India)
11809,34,C&s Electric Limited
11810,35,Pidilite Industries Limited Technology Division
11811,36,Chaayos
11812,37,Dukes India
11813,38,Hershey India Private Limited
11814,39,Mondelez India Foods Private Limited
11815,40,Berger Paints India
11816,41,Jk Agri Genetics Limited
11817,42,Marico
11818,43,Jyothy Laboratories Limited - India
11819,44,Lt Foods Limited
11820,45,The Beer Cafe
11821,46,N Ranga Rao & Sons Private Limited
11822,47,Eveready Industries India Limited
11823,48,Amway India Enterprises Private Limited
11824,49,Ttk Prestige
11825,50,Linc Pen & Plastics Limited
11826,51,Bikanervala Foods Private Limited
11827,52,Gsq Cloud Audio Video Conferencing Solution
11828,53,Zenith Computers
11829,54,Salora International Limited
11830,55,Polycab India Limited
11831,56,Intex Technologies
11832,57,Preethi Kitchen Appliances
11833,58,Cholayil Private Limited
11834,59,Hygienic Research Institute (hripl)
11835,60,Godrej Agrovet Limited
11836,61,Kent Ro Systems Limited
11837,62,Hungerbox
11838,63,Griffith Foods
11839,64,Cavinkare
11840,65,Ab Inbev India
11841,66,Bira 91
11842,67,Britannia Industries Limited
11843,68,Rr Kabel Limited
11844,69,Ntl Electronics India Limited
11845,70,Videocon Consumer Durables
11846,71,Balaji Electronics
11847,72,Safari Industries India Limited
11848,73,Natures Aromatherap Beaut Solutions
11849,74,Child Care
11850,75,V Mat Most Trusted Brand
11851,76,Ti Cycles Of India
11852,77,Syndet Fena Chemical Industries Private Limited
11853,78,Micromax Informatics Limited
11854,79,Old School Cafe & Lounge
11855,80,Chocolat Boulangerie Patisserie
11856,81,Indian Food Delegation
11857,82,Ks Oils Limited
11858,83,Adf Foods Limited
11859,84,Mawana Sugars Limited
11860,85,Fieldfresh Foods Private Limited
11861,86,Sukhbir Agro Energy Limited (sael)
11862,87,Orient Electric
11863,88,Freshmenu
11864,89,Realme India
11865,90,Halonix Technologies Private Limited
11866,91,Ebutor
11867,92,Balrampur Chini Mills Limited
11868,93,Aachi Masala Foods Private Limited
11869,94,Hbl Power Systems Limited
11870,95,Metro Tyres Limited (metro Group Of Companies)
11871,96,Apeejay Surrendra Group
11872,97,Absolute Barbecues
11873,98,Shri Jagdamba Industries
11874,99,Book My Basket
11876,0,3M India Ltd
11877,1,Britannia Industries Ltd.
11878,2,Colgate - Palmolive India Ltd
11879,3,Dabur India Ltd
11880,4,Emami Ltd
11881,5,GHCL Ltd
11882,6,Gillette India Ltd(P&G)
11883,7,Godfrey Phillips India Ltd
11884,8,Godrej Industries Ltd
11885,9,Hindustan Unilever Ltd (HUL)
11886,10,ITC Ltd
11887,11,Jyothy Labs Ltd
11888,12,Marico Ltd
11889,13,Nestle India Ltd
11890,14,Procter & Gamble Hygiene & Health Care Ltd.
11891,15,Tata Consumer Products Ltd
11892,16,VST Industries Ltd
11893,17,Bajaj Consumer Care Ltd
11894,18,CCL Products India Ltd
11895,19,DS Group
11896,20,Ghodawat Pan Masala Products (India) Pvt Ltd
11897,21,Haldiram Foods International Pvt Ltd
11898,22,Kundan Group
11899,23,Modi Enterprises
11900,24,Nirma Ltd
11901,25,Patanjali Ayurved Ltd
11902,26,RSPL Ltd (Ghari)
11903,27,Wipro Consumer Care and Lighting
11904,28,Ajmal Group Of Companies
11905,29,Akay Flavours & Aromatics Pvt Ltd
11906,30,Barry Callebaut India Pvt Ltd
11907,31,Cj Cheiljedang Corporation
11908,32,DDS-TPM Flavours Pvt Ltd
11909,33,Ebro India Pvt Ltd
11910,34,Givaudan India Pvt Ltd
11911,35,Hershey India Pvt Ltd
11912,36,Iberchem India Ltd
11913,37,Johnson & Johnson Pvt Ltd
11914,38,Kellogg India Pvt Ltd
11915,39,Kimberly Clark Lever Pvt Ltd
11916,40,KOSE Corporation India Pvt Ltd ( Spawake )
11917,41,Lloyds Luxuries Ltd (Truefitt & Hill)
11918,42,LOreal India Pvt Ltd
11919,43,Malhotra Shaving Products Pvt Ltd (Laser)
11920,44,Matrix Flavours & Fragrances India Pvt Ltd
11921,45,Meiji India Pvt Ltd
11922,46,Merisant India Pvt Ltd
11923,47,Mondelez India Foods Pvt Ltd ( Cadbury )
11924,48,Perfetti Van Melle India Pvt Ltd.
11925,49,Pigeon India Pvt Ltd
11926,50,Promois International Ltd
11927,51,Reckitt Benckiser India Ltd
11928,52,SC Johnson Products Pvt Ltd
11929,53,Unicharm India Pvt Ltd
11930,54,United Biscuits Pvt Ltd (Pladis Global)
11931,55,Aadhaar Wholesale Trading & Distribution Ltd
11932,56,Abdos Group
11933,57,Abdos Oils Pvt Ltd
11934,58,Abirami Soap Works LLP(Power Soaps)
11935,59,Accra Pac India Pvt Ltd
11936,60,Ahinsha Chemicals Pvt Ltd
11937,61,"Akshaya Traders, Pondicherry"
11938,62,Alliance India
11939,63,Ambica Agarbathies & Aroma Industries Ltd
11940,64,AMDD Foods Pvt Ltd
11941,65,Amrit Soap Company
11942,66,Anchor Enterprise Pvt Ltd
11943,67,Anchor Health & Beauty Care Pvt. Ltd
11944,68,Anuspaa Heritage Products Pvt Ltd
11945,69,APH Regency Power Group
11946,70,Apna Bazar Co-Op
11947,71,Aroma Craft and Tissues Pvt Ltd
11948,72,Arunnachala Impex Pvt Ltd
11949,73,Ashok & Co. Pan Bahar Ltd
11950,74,Asia Match Company Pvt Ltd
11951,75,Baccarose Perfumes & Beauty Products Pvt Ltd
11952,76,Balaji Enterprises Pondy Pvt Ltd
11953,77,"Balaji Overseas, Kurukshetra"
11954,78,"Bhagwati Industries, Raipur"
11955,79,Bharat Foods Co Oprative Ltd
11956,80,FMCG
11957,81,Bharath Beedi Works Pvt Ltd
11958,82,Ind :
11959,83,Sub Ind :
11960,84,Mangalore
11961,85,Bharathi Consumer Care Products Pvt Ltd
11962,86,Ind :
11963,87,Sub Ind :
11964,88,Guntur
11965,89,Bhawar Sales Corporation
11966,90,Ind :
11967,91,Sub Ind :
11968,92,Chennai
11969,93,Bio Veda Action Research Company (Biotique)
11970,94,Ind :
11971,95,Sub Ind :
11972,96,Noida
11973,97,BK Threshers Pvt Ltd
11974,98,Ind :
11975,99,Sub Ind :
11976,100,Ongole
11977,101,BN & Company
11978,102,Ind :
11979,103,Sub Ind :
11980,104,Ghaziabad
11981,105,Bombay Marketing Company (Ajanta Toothbrush)
11982,106,Ind :
11983,107,Sub Ind :
11984,108,Mumbai
11985,109,Bonn Nutrients Pvt Ltd
11986,110,Ind :
11987,111,Sub Ind :
11988,112,Ludhiana
11989,113,Borsad Tobacco Company Pvt Ltd
11990,114,Ind :
11991,115,Sub Ind :
11992,116,Mumbai
11993,117,Brillare Science Pvt Ltd.
11994,118,Ind :
11995,119,Sub Ind :
11996,120,Ahmedabad
11997,121,BVL Group of Companies
11998,122,Ind :
11999,123,Sub Ind :
12000,124,Bangalore / Bengaluru
12001,125,Candy Enterprises Pvt Ltd
12002,126,Ind :
12003,127,Sub Ind :
12004,128,Mumbai
12005,129,Ceejay Tobacco Ltd
12006,130,Ind :
12007,131,Sub Ind :
12008,132,Mumbai
12009,133,Charbhuja Industrial Group
12010,134,Ind :
12011,135,Sub Ind :
12012,136,Sirohi
12013,137,Cholayil Pvt Ltd
12014,138,Ind :
12015,139,Sub Ind :
12016,140,Chennai
12017,141,Contemporary Targett Pvt Ltd
12018,142,Ind :
12019,143,Sub Ind :
12020,144,Vadodara
12021,145,Cranberry Foods Pvt Ltd
12022,146,Ind :
12023,147,Sub Ind :
12024,148,Mumbai
12025,149,D C Johar & Sons Pvt Ltd
12026,150,Ind :
12027,151,Sub Ind :
12028,152,Kochi
12029,153,Damodar Jagannath Malpani
12030,154,Ind :
12031,155,Sub Ind :
12032,156,Sangamner
12033,157,Darshan International
12034,158,Ind :
12035,159,Sub Ind :
12036,160,Bangalore / Bengaluru
12037,161,DFM Foods Ltd
12038,162,Dharampal Premchand Ltd (BABA)
12039,163,Dhariwal Industries Pvt Ltd
12040,164,Dhathri Ayurveda Pvt Ltd
12041,165,Dolphin Foods India Ltd
12042,166,DRJ Impex Pvt Ltd
12043,167,Easternzone Industries Pvt Ltd
12044,168,Expovan
12045,169,Fena Pvt Ltd
12046,170,Firstchoice Multiventures Pvt Ltd
12047,171,Fit & Glow Healthcare Pvt Ltd (Wow Skin Science)
12048,172,Global Acqua Pvt Ltd
12049,173,Global Consumer Products Pvt Ltd (LuvIt)
12050,174,Global Health Care Products
12051,175,Global International Imex Pvt Ltd
12052,176,Globalagro Corporation Pvt Ltd
12053,177,Gopal Corporation Ltd
12054,178,Gora Mal Hari Ram Ltd
12055,179,Goran Pharma Pvt Ltd
12056,180,Gujarat Foils Ltd
12057,181,FMCG
12058,182,Gujarat Tea Processors & Packers Ltd(Wagh Bakri Group)
12059,183,Ind :
12060,184,Sub Ind :
12061,185,Ahmedabad
12062,186,Harbans Lal Malhotra and Sons Pvt Ltd
12063,187,Ind :
12064,188,Sub Ind :
12065,189,Kolkata
12066,190,Hem Incense
12067,191,Ind :
12068,192,Sub Ind :
12069,193,Mumbai
12070,194,Hindustan Foods Ltd(Dempos Group)
12071,195,Ind :
12072,196,Sub Ind :
12073,197,Mumbai
12074,198,Hindustan Studies & Services Ltd
12075,199,Ind :
12076,200,Sub Ind :
12077,201,Bhopal
12078,202,Hipolin Ltd
12079,203,Ind :
12080,204,Sub Ind :
12081,205,Ahmedabad
12082,206,HungerBox
12083,207,Ind :
12084,208,Sub Ind :
12085,209,Bangalore / Bengaluru
12086,210,Hygienic Research Institute Pvt Ltd
12087,211,Ind :
12088,212,Sub Ind :
12089,213,Mumbai
12090,214,Indraprasth Foods Ltd
12091,215,Ind :
12092,216,Sub Ind :
12093,217,Dewas
12094,218,IPM India Wholesale Trading Pvt Ltd
12095,219,Ind :
12096,220,Sub Ind :
12097,221,New Delhi
12098,222,Jai Bhawani Industries
12099,223,Ind :
12100,224,Sub Ind :
12101,225,Solan
12102,226,Jai Karni Tradings Pvt Ltd
12103,227,Ind :
12104,228,Sub Ind :
12105,229,Guwahati
12106,230,Jai Sakthi Mills
12107,231,Ind :
12108,232,Sub Ind :
12109,233,Coimbatore
12110,234,Janani Industries Pvt Ltd
12111,235,Ind :
12112,236,Sub Ind :
12113,237,Vadodara
12114,238,Jeet India Ltd
12115,239,Ind :
12116,240,Sub Ind :
12117,241,New Delhi
12118,242,JHS Svendgaard Laboratories Ltd
12119,243,Ind :
12120,244,Sub Ind :
12121,245,New Delhi
12122,246,Jinny Marine Traders
12123,247,Ind :
12124,248,Sub Ind :
12125,249,Veraval
12126,250,JK Helene Curtis Ltd
12127,251,Ind :
12128,252,Sub Ind :
12129,253,Mumbai
12130,254,Jocil Ltd
12131,255,Ind :
12132,256,Sub Ind :
12133,257,Guntur
12134,258,K P Group of Companies
12135,259,Ind :
12136,260,Sub Ind :
12137,261,Bangalore / Bengaluru
12138,262,Karnataka Soaps & Detergents Ltd ( Mysore Sandal )
12139,263,KD Singh Poultries Pvt Ltd
12140,264,Kidys Food Products Pvt Ltd
12141,265,KLF Nirmal Industries Pvt Ltd
12142,266,Kohinoor Speciality Foods India Pvt Ltd(Mccormick)
12143,267,Koyenco Group Of Companies
12144,268,Kph Cosmos Pvt Ltd
12145,269,KR Padmanabhan & Sons
12146,270,KRM Ramadevi Enterprises Pvt Ltd
12147,271,KVS Group
12148,272,Laser Shaving India Pvt Ltd
12149,273,Loknete Sunderraoji Solanke Sahakari Sakhar Karkhana Ltd
12150,274,Lotus Herbals Pvt Ltd
12151,275,Lykis Ltd
12152,276,M L Dalmia Group
12153,277,Madhu Jayanti International Ltd
12154,278,Madhuram Industries Pvt Ltd
12155,279,Mann Ventures
12156,280,Marche Retail Pvt Ltd(Le Marche)
12157,281,Marvel Ltd
12158,282,McNROE Consumer Products Pvt Ltd
12159,283,Mentha & Allied Products Pvt Ltd
12160,284,Meso Pvt Ltd
12161,285,ML Group of Companies
12162,286,Modern Food Enterprises Pvt Ltd
12163,287,Modicare Ltd
12164,288,Mohammed Enterprises Pvt Ltd
12165,289,Moksh Agarbatti Company
12166,290,Movement Impex Trading Co
12167,291,Mrs. Bectors Food Specialities Ltd ( Cremica )
12168,292,N Ranga Rao & Sons Pvt Ltd
12169,293,Natural Products Export Corporation Ltd
12170,294,Natures Essence Pvt Ltd (Coloressence)
12171,295,NC Das & Co
12172,296,Nikhil Tobaccos
12173,297,Nira Bhima SSK Ltd
12174,298,Nizam Matches Pvt Ltd
12175,299,NK Industries Ltd
12176,300,Nobel Hygiene Pvt Ltd
12177,301,Norex Flavours Pvt Ltd
12178,302,FMCG
12179,303,North East Nutrients Pvt Ltd
12180,304,Ind :
12181,305,Sub Ind :
12182,306,Mangaldoi
12183,307,Olympia Industries Ltd
12184,308,Ind :
12185,309,Sub Ind :
12186,310,Mumbai
12187,311,Oneworld Corporation Pvt Ltd
12188,312,Ind :
12189,313,Sub Ind :
12190,314,New Delhi
12191,315,Oswal Agrimpex Ltd
12192,316,Ind :
12193,317,Sub Ind :
12194,318,Gandhidham
12195,319,Pan Parag India Ltd
12196,320,Ind :
12197,321,Sub Ind :
12198,322,Kanpur
12199,323,Panicle Group
12200,324,Ind :
12201,325,Sub Ind :
12202,326,New Delhi
12203,327,Pansari Industries
12204,328,Ind :
12205,329,Sub Ind :
12206,330,New Delhi
12207,331,Paramount Cosmetics India Ltd
12208,332,Ind :
12209,333,Sub Ind :
12210,334,Bangalore / Bengaluru
12211,335,Parshvanath Overseas
12212,336,Ind :
12213,337,Sub Ind :
12214,338,Nagpur
12215,339,Pataka Group
12216,340,Ind :
12217,341,Sub Ind :
12218,342,Kolkata
12219,343,Patel Retail Pvt ltd
12220,344,Ind :
12221,345,Sub Ind :
12222,346,Kalyan
12223,347,Pawanshree Food International Pvt. Ltd
12224,348,Ind :
12225,349,Sub Ind :
12226,350,Indore
12227,351,Pee Cee Cosma Sope Ltd
12228,352,Ind :
12229,353,Sub Ind :
12230,354,Agra
12231,355,Pitambari Products Pvt Ltd
12232,356,Ind :
12233,357,Sub Ind :
12234,358,Mumbai
12235,359,PK Overseas Pvt Ltd
12236,360,Ind :
12237,361,Sub Ind :
12238,362,New Delhi
12239,363,Prabhudas Kishoredas Tobacco Products Ltd
12240,364,Ind :
12241,365,Sub Ind :
12242,366,Ahmedabad
12243,367,Prayagh Nutri Products Pvt Ltd
12244,368,Ind :
12245,369,Sub Ind :
12246,370,Hyderabad
12247,371,Premier Tissues India Ltd
12248,372,Ind :
12249,373,Sub Ind :
12250,374,Bangalore / Bengaluru
12251,375,Premier Tobacco Packers Pvt Ltd
12252,376,Ind :
12253,377,Sub Ind :
12254,378,Guntur
12255,379,Prestige Feed Mills Ltd (Prestige Group)
12256,380,Ind :
12257,381,Sub Ind :
12258,382,Indore
12259,383,Pudumjee Hygiene Products Ltd(MP Jatia)
12260,384,Pure Temptation
12261,385,Raj Industries
12262,386,"Raja Enterprises, Trichy"
12263,387,Raja Udyog Pvt Ltd
12264,388,Rajam Groups
12265,389,Ramesh Flowers Pvt Ltd
12266,390,Rasoi Ltd (The Rasoi Group)
12267,391,Raymond Consumer Care Pvt Ltd
12268,392,Reena Tinaaz Pvt Ltd
12269,393,RG International Pvt Ltd
12270,394,Ripple Fragrances Pvt Ltd
12271,395,RM Chemicals Pvt Ltd
12272,396,RMD Group
12273,397,Romana Herbalcare Pvt Ltd
12274,398,RSH Global Pvt Ltd
12275,399,Ruchi Global Ltd
12276,400,S N J Trade Link Pvt Ltd
12277,401,Safechem Industries
12278,402,Sagar Nutriments Pvt Ltd
12279,403,Sanna Enterprises
12280,404,Sapat International Pvt Ltd
12281,405,Saraf Trading Corporation Pvt Ltd
12282,406,Sarathi International Inc
12283,407,Sarda Group of Companies
12284,408,Sarveshwar Overseas Ltd
12285,409,Sauber Intech
12286,410,SBW Udyog Ltd
12287,411,Schiffer and Menezes India Pvt Ltd
12288,412,Seyadu Beedi Company
12289,413,SFP Sons India Pvt Ltd
12290,414,Shantinath Detergents Pvt Ltd
12291,415,Shiv Biri Manufacturing Co Pvt Ltd
12292,416,Shree Flavours LLP
12293,417,Shree Mahavir Agency
12294,418,Shree Salasar Balaji Industries
12295,419,Shrinivas Sugandhalaya LLP
12296,420,Shyam Group
12297,421,Sidhhartha Corporation Pvt Ltd
12298,422,Singla Industries
12299,423,SK Solvex Pvt Ltd
12300,424,SM Shankarrao Mohite Patil SSK Ltd
12301,425,SM Shivajirao Narayanrao Nagawade Sahakari Sakhar Karkhana Ltd
12302,426,SN Rathinasamy Nadar And Sons
12303,427,Sonarome Pvt Ltd
12304,428,Sopariwala Exports Pvt Ltd
12305,429,Sree Balasubramaniam & Co
12306,430,Sri Duraiappa & Co
12307,431,Sri Ganesh Exime
12308,432,Sri Raja Rajeswari Raw & Boiled Rice Mill
12309,433,Sri Vijayalakshmi Raw & Boiled Rice Mill
12310,434,Sriven Corporation
12311,435,SS Food Industries (Bonn )
12312,436,Sunderlal Moolchand Jain Tobacconist Pvt Ltd
12313,437,Sunny Trexim Pvt Ltd
12314,438,Supermax Personal Care Pvt Ltd
12315,439,Swasth Aahar Pvt Ltd (Patanjali Atta Noodles)
12316,440,Thakur Savadekar & Co. Pvt Ltd
12317,441,The Oven Classics
12318,442,Tojo-Vikas International Pvt Ltd
12319,443,FMCG
12320,444,Universal Corporation Ltd
12321,445,Ind :
12322,446,Sub Ind :
12323,447,Kolkata
12324,448,Ushodaya Enterprises Pvt Ltd(Priya Foods)
12325,449,Ind :
12326,450,Sub Ind :
12327,451,Hyderabad
12328,452,VI John Group
12329,453,Ind :
12330,454,Sub Ind :
12331,455,Gurgaon / Gurugram
12332,456,Vicco Laboratories Bombay Pvt Ltd
12333,457,Ind :
12334,458,Sub Ind :
12335,459,Nagpur
12336,460,Vikas Sanitary Ware
12337,461,Ind :
12338,462,Sub Ind :
12339,463,Morbi
12340,464,Vini Cosmetics Pvt Ltd
12341,465,Ind :
12342,466,Sub Ind :
12343,467,Ahmedabad
12344,468,Vishwasrao Naik Sahkari Sakhar Karkhana Ltd
12345,469,Ind :
12346,470,Sub Ind :
12347,471,Sangli
12348,472,VVD & Sons Pvt Ltd
12349,473,Ind :
12350,474,Sub Ind :
12351,475,Chennai
12352,476,VVF India Ltd
12353,477,Ind :
12354,478,Sub Ind :
12355,479,Mumbai
12356,480,Wella India Haircosmetics Pvt Ltd
12357,481,Ind :
12358,482,Sub Ind :
12359,483,Mumbai
12360,484,A M Aromatic & Essential Oils
12361,485,Ind :
12362,486,Sub Ind :
12363,487,Bangalore / Bengaluru
12364,488,A S Smokefree Electronic Cigarette Pvt Ltd
12365,489,Ind :
12366,490,Sub Ind :
12367,491,Noida
12368,492,Aacharan Enterprises Pvt Ltd (Mirajonline)
12369,493,Ind :
12370,494,Sub Ind :
12371,495,Nathdwara
12372,496,Aaradhya Disposal Industries Pvt Ltd
12373,497,Ind :
12374,498,Sub Ind :
12375,499,Dewas
12376,500,Aarohie Nutri Food Pvt Ltd
12377,501,Ind :
12378,502,Sub Ind :
12379,503,Mumbai
12380,504,ABC International
12381,505,Ind :
12382,506,Sub Ind :
12383,507,Bangalore / Bengaluru
12384,508,Acticon Life Sciences
12385,509,Ind :
12386,510,Sub Ind :
12387,511,Gandhinagar
12388,512,Adarsh Global Pvt Ltd
12389,513,Ind :
12390,514,Sub Ind :
12391,515,Indore
12392,516,Adinath Global Exports
12393,517,Ind :
12394,518,Sub Ind :
12395,519,New Delhi
12396,520,Ador Multiproducts Ltd
12397,521,Ind :
12398,522,Sub Ind :
12399,523,Mumbai
12400,524,Adthera Consumer Brands Pvt Ltd
12401,525,Advance Systems India Pvt Ltd
12402,526,Aff Aromatics Pvt. Ltd
12403,527,Agm Enterprises
12404,528,AK Product
12405,529,AKJA Exim Pvt Ltd
12406,530,Alayna Industries
12407,531,Aliez Enterprises
12408,532,AM Export
12409,533,Amar Singh and Sons
12410,534,Amber Aromatics
12411,535,Ambey Group
12412,536,Amman Groups
12413,537,Ananta Hygiene Pvt Ltd
12414,538,Anjali Enterprises
12415,539,Annapurna Agro Products
12416,540,Apex Match Consortium India Pvt Ltd
12417,541,Apt Exim
12418,542,Arasan Match Industries
12419,543,Aryan Enterprises
12420,544,Aspire Oral Care Pvt Ltd
12421,545,Astaberry Biosciences India Pvt Ltd
12422,546,Astha Beej Co Pvt Ltd
12423,547,Atlas Distributors Pvt Ltd
12424,548,AUM Himalaya Sanjeevini Essences Pvt Ltd
